Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
238,James Johnson,SF,23,TOT,38,25,822,108,237,8,34,100,203,47,71,37,105,142,89,33,37,64,95,271
239,Joe Johnson,SG,29,ATL,72,72,2554,514,1161,89,300,425,861,195,243,59,232,291,338,47,7,146,131,1312
240,Trey Johnson,SG,26,TOT,8,0,94,12,33,1,3,11,30,9,10,2,5,7,11,1,1,5,12,34
241,Wesley Johnson,SG,23,MIN,79,63,2069,271,682,103,289,168,393,64,92,51,189,240,148,58,54,95,163,709
242,Dahntay Jones,SG,30,IND,45,2,589,100,214,14,39,86,175,69,90,4,61,65,33,20,7,31,70,283
243,Dominique Jones,SG,22,DAL,18,0,135,14,45,0,4,14,41,14,17,6,19,25,19,5,3,10,7,42
244,James Jones,SF,30,MIA,81,8,1549,146,346,123,287,23,59,60,72,23,137,160,43,29,19,21,129,475
245,Solomon Jones,C,26,IND,39,0,528,49,121,0,1,49,120,41,62,45,68,113,30,12,22,35,94,139
246,DeAndre Jordan,C,22,LAC,80,66,2047,234,341,0,1,234,340,98,217,207,368,575,42,41,142,101,255,566
247,Chris Kaman,C,28,LAC,32,15,838,177,376,0,0,177,376,43,57,51,174,225,46,16,48,58,75,397
248,Jason Kapono,SF,29,PHI,24,2,112,7,28,1,8,6,20,1,2,3,8,11,4,2,1,2,4,16
249,Jason Kidd*,PG,37,DAL,80,80,2653,215,596,133,391,82,205,67,77,35,316,351,655,134,29,179,119,630
250,Andrei Kirilenko,SF,29,UTA,64,62,1999,253,542,36,98,217,444,208,270,100,227,327,192,81,74,117,113,750
251,Linas Kleiza,SF,26,TOR,39,23,1032,178,406,39,131,139,275,41,65,37,140,177,40,19,7,65,99,436
252,Kyle Korver,SG,29,CHI,82,0,1649,242,557,120,289,122,268,77,87,12,138,150,124,35,20,60,156,681
253,Kosta Koufos,C,21,TOT,50,2,434,68,150,0,2,68,148,24,43,57,73,130,7,10,25,31,59,160
254,Nenad Krstić,C,27,TOT,71,67,1571,231,452,0,0,231,452,113,146,124,211,335,27,26,25,56,184,575
255,Carl Landry,PF,27,TOT,76,26,2008,345,687,0,4,345,683,213,288,165,182,347,63,40,32,109,196,903
256,Acie Law,PG,26,TOT,51,0,726,81,186,6,36,75,150,47,64,12,51,63,84,32,0,43,61,215
257,Gani Lawal,PF,22,PHO,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
258,Ty Lawson,PG,23,DEN,80,31,2103,346,688,69,171,277,517,172,225,67,142,209,377,80,4,137,133,933
259,Courtney Lee,SG,25,HOU,81,1,1723,253,576,71,174,182,402,95,120,51,158,209,100,58,18,68,102,672
260,David Lee,PF,27,GSW,73,73,2634,496,978,1,3,495,975,210,267,217,497,714,233,74,31,170,211,1203
262,Jeremy Lin,PG,22,GSW,29,0,285,28,72,1,5,27,67,19,25,12,22,34,42,33,9,18,31,76
263,Shaun Livingston,PG,25,CHA,73,0,1261,185,397,1,4,184,393,108,125,29,120,149,164,47,29,88,109,479
264,Brook Lopez,C,22,NJN,82,82,2889,644,1309,0,1,644,1308,385,489,197,291,488,129,47,120,176,240,1673
265,Robin Lopez,C,22,PHO,67,56,991,179,357,0,0,179,357,74,100,82,134,216,8,18,45,48,143,432
266,Kevin Love,PF,22,MIN,73,73,2611,482,1026,88,211,394,815,424,499,330,782,1112,184,45,28,155,148,1476
267,Kyle Lowry,PG,24,HOU,75,71,2563,345,809,129,343,216,466,192,251,89,220,309,500,102,23,158,207,1011
268,John Lucas III,PG,28,CHI,2,0,10,1,3,0,1,1,2,0,2,0,0,0,1,0,0,0,0,2
269,Corey Maggette,SF,31,MIL,67,18,1401,253,559,28,78,225,481,271,325,44,197,241,84,21,5,127,175,805
270,Jamaal Magloire,C,32,MIA,18,0,158,13,22,0,0,13,22,9,18,17,44,61,3,4,2,5,26,35
271,Ian Mahinmi,C,24,DAL,56,0,488,55,98,0,2,55,96,63,82,43,77,120,8,14,15,25,105,173
272,Shawn Marion,SF,32,DAL,80,27,2253,434,834,5,33,429,801,126,164,168,383,551,110,68,50,130,144,999
273,Sean Marks,C,35,POR,29,0,208,19,44,2,2,17,42,5,8,16,24,40,4,3,5,11,44,45
274,Cartier Martin,SF,26,WAS,52,1,542,71,182,39,99,32,83,28,40,20,54,74,18,18,6,16,52,209
275,Kenyon Martin,PF,33,DEN,48,48,1233,185,362,2,9,183,353,42,72,67,230,297,109,43,35,59,136,414
276,Kevin Martin,SG,27,HOU,80,80,2603,553,1267,176,459,377,808,594,669,28,230,258,198,80,15,184,155,1876
277,Roger Mason,SG,30,NYK,26,0,319,26,77,16,44,10,33,7,10,5,38,43,20,6,2,6,25,75
278,Wesley Matthews,SG,24,POR,82,69,2758,440,979,154,378,286,601,266,315,48,210,258,164,102,9,138,195,1300
279,Jason Maxiell,PF,27,DET,57,14,930,93,189,0,0,93,189,51,99,66,107,173,17,24,21,44,92,237
280,Eric Maynor,PG,23,OKC,82,0,1200,134,333,37,96,97,237,43,59,25,96,121,238,35,6,77,96,348
281,O.J. Mayo,SG,23,MEM,71,17,1869,304,747,96,264,208,483,99,131,35,135,170,145,73,26,99,127,803
282,Luc Mbah a Moute,PF,24,MIL,79,52,2093,198,428,0,7,198,421,133,188,169,251,420,68,72,28,77,180,529
283,Antonio McDyess,PF,36,SAS,73,16,1387,169,344,0,1,169,343,52,77,122,273,395,84,36,39,72,163,390
284,JaVale McGee,C,23,WAS,79,75,2193,332,604,0,3,332,601,134,230,223,411,634,38,41,193,102,232,798
285,Tracy McGrady*,SG,31,DET,72,39,1686,227,514,30,88,197,426,90,129,49,202,251,252,66,34,102,101,574
286,Dominic McGuire,SF,25,CHA,52,8,760,72,182,0,2,72,180,30,39,63,136,199,43,10,33,25,94,174
287,Josh McRoberts,PF,23,IND,72,51,1597,211,386,23,60,188,326,88,119,109,273,382,150,47,57,93,165,533
288,Jodie Meeks,SG,23,PHI,74,64,2062,242,570,138,348,104,222,152,170,21,150,171,78,63,4,60,97,774
289,Pops Mensah-Bonsu,PF,27,NOH,7,0,35,1,3,0,0,1,3,0,0,3,8,11,2,0,0,2,11,2
290,C.J. Miles,SF,23,UTA,78,19,1969,366,899,109,339,257,560,159,196,54,201,255,135,74,38,93,221,1000
291,Darko Miličić,C,25,MIN,69,69,1686,271,578,0,0,271,578,64,115,133,227,360,104,54,140,151,229,606
292,Andre Miller,PG,34,POR,81,81,2650,388,844,4,37,384,807,249,292,97,205,302,566,114,12,197,171,1029
293,Brad Miller,C,34,HOU,60,5,1015,132,296,40,107,92,189,78,94,44,178,222,145,28,21,54,98,382
294,Mike Miller,SG,30,MIA,41,2,838,81,202,43,118,38,84,23,34,38,146,184,51,20,2,41,88,228
295,Patty Mills,PG,22,POR,64,0,783,135,328,47,133,88,195,36,47,19,32,51,109,27,1,62,63,353
296,Paul Millsap,PF,25,UTA,76,76,2605,525,988,9,23,516,965,256,338,164,415,579,187,103,69,145,272,1315
297,Yao Ming*,C,30,HOU,5,5,91,18,37,0,0,18,37,15,16,7,20,27,4,0,8,7,13,51
298,Nazr Mohammed,C,33,TOT,75,37,1280,234,448,0,1,234,447,67,112,140,228,368,23,30,56,70,184,535
299,Greg Monroe,C,20,DET,80,48,2222,303,550,0,1,303,549,145,233,248,353,601,105,93,45,81,196,751
300,Jamario Moon,SF,30,TOT,59,20,1042,101,248,38,123,63,125,15,17,23,142,165,52,28,33,22,65,255
301,Anthony Morrow,SG,25,NJN,58,47,1856,279,620,110,260,169,360,96,107,37,135,172,68,19,7,54,135,764
302,Timofey Mozgov,C,24,TOT,45,14,524,63,133,0,0,63,133,37,52,46,75,121,15,15,25,35,84,163
303,Byron Mullens,PF,21,OKC,13,0,85,9,28,0,0,9,28,7,14,6,18,24,0,2,3,8,11,25
304,Troy Murphy,PF,30,TOT,35,4,466,42,114,5,33,37,81,20,30,22,91,113,23,15,3,20,47,109
305,Hamady N'Diaye,C,24,WAS,16,0,80,4,5,0,0,4,5,6,12,2,5,7,0,2,5,3,18,14
306,Eduardo Nájera,PF,34,CHA,31,0,372,26,72,11,34,15,38,6,11,14,30,44,20,11,6,13,52,69
307,Steve Nash*,PG,36,PHO,75,75,2497,399,811,81,205,318,606,227,249,40,220,260,855,48,4,265,87,1106
308,Gary Neal,SG,26,SAS,80,1,1685,285,632,129,308,156,324,84,104,21,175,196,96,27,4,78,148,783
309,Jameer Nelson,PG,28,ORL,76,76,2319,374,838,119,297,255,541,130,162,37,189,226,456,75,3,194,209,997
310,Joakim Noah,C,25,CHI,48,48,1576,211,402,0,1,211,401,139,188,182,316,498,107,48,72,90,156,561
311,Andrés Nocioni,SF,31,PHI,54,17,931,118,277,42,118,76,159,49,61,19,150,169,45,14,15,47,100,327
312,Steve Novak,SF,27,TOT,30,0,215,35,67,26,46,9,21,8,8,4,24,28,3,1,5,4,14,104
313,Dirk Nowitzki,PF,32,DAL,73,73,2504,610,1179,66,168,544,1011,395,443,50,463,513,190,38,47,137,172,1681
314,Jermaine O'Neal,C,32,BOS,24,10,431,50,109,0,1,50,108,29,43,25,63,88,12,2,30,27,65,129
315,Shaquille O'Neal*,C,38,BOS,37,36,752,134,201,0,0,134,201,73,131,48,130,178,26,16,42,56,120,341
316,Fabricio Oberto,C,35,POR,5,0,45,3,5,0,0,3,5,1,2,3,4,7,0,0,0,3,10,7
317,Lamar Odom,PF,31,LAL,82,35,2639,473,893,68,178,405,715,166,246,175,535,710,249,47,61,139,200,1180
318,Emeka Okafor,C,28,NOH,72,72,2287,300,524,0,1,300,523,145,258,230,454,684,42,40,127,119,230,745
319,Mehmet Okur,C,31,UTA,13,0,168,22,62,5,16,17,46,15,20,9,21,30,19,4,4,7,18,64
320,Travis Outlaw,SF,26,NJN,82,55,2358,274,731,76,252,198,479,132,171,54,271,325,84,34,36,71,148,756
321,Larry Owens,SF,28,TOT,12,0,143,15,32,6,13,9,19,4,9,1,14,15,8,9,5,5,18,40
322,Zaza Pachulia,C,26,ATL,79,7,1244,107,232,0,0,107,232,135,179,119,214,333,58,34,22,69,184,349
323,Anthony Parker,SF,35,CLE,72,65,2091,220,552,86,227,134,325,74,95,33,185,218,218,67,10,80,109,600
324,Tony Parker,PG,28,SAS,78,78,2528,555,1069,25,70,530,999,233,303,30,208,238,513,90,3,200,135,1368
325,Patrick Patterson,PF,21,HOU,52,6,868,149,267,0,2,149,265,30,42,86,114,200,41,17,37,31,77,328
326,Chris Paul,PG,25,NOH,80,80,2880,430,928,71,183,359,745,337,384,38,289,327,782,188,5,177,196,1268
328,Nikola Peković,C,25,MIN,65,11,887,136,263,0,0,136,263,87,114,90,103,193,27,18,35,91,181,359
329,Kendrick Perkins,C,26,TOT,29,24,742,67,130,0,0,67,130,40,72,62,170,232,26,9,26,56,91,174
330,Morris Peterson,SG,33,OKC,4,0,23,2,5,0,1,2,4,0,0,0,3,3,1,0,0,0,5,4
331,Johan Petro,C,25,NJN,77,1,893,129,290,0,4,129,286,15,28,62,150,212,44,34,34,46,178,273
332,Paul Pierce,SF,33,BOS,80,80,2774,507,1021,111,297,396,724,386,449,34,396,430,260,80,51,171,231,1511
334,Dexter Pittman,C,22,MIA,2,0,11,1,3,0,0,1,3,0,0,1,2,3,0,0,0,2,2,2
335,Quincy Pondexter,SF,22,NOH,66,6,734,73,180,18,50,55,130,24,34,23,65,88,28,17,10,16,63,188
336,James Posey,SF,34,IND,49,0,839,81,241,67,212,14,29,11,15,10,137,147,34,24,6,24,103,240
338,Josh Powell,PF,28,ATL,54,0,653,94,208,0,1,94,207,36,45,49,86,135,22,5,5,53,78,224
339,A.J. Price,PG,24,IND,50,0,795,114,320,41,149,73,171,54,81,16,56,72,111,29,1,53,61,323
340,Ronnie Price,SG,27,UTA,59,0,717,74,210,20,69,54,141,29,39,22,39,61,56,42,5,55,106,197
341,Tayshaun Prince,SF,30,DET,78,78,2562,473,1001,34,98,439,903,118,168,78,251,329,215,30,41,82,90,1098
342,Joel Przybilla,C,31,TOT,36,9,519,25,44,0,0,25,44,14,27,37,108,145,13,5,15,29,79,64
343,Chris Quinn,PG,27,SAS,41,0,292,33,91,11,37,22,54,4,8,3,22,25,42,5,1,12,29,81
344,Vladimir Radmanović,PF,30,GSW,74,6,1169,137,318,70,173,67,145,30,34,64,148,212,79,44,44,57,157,374
346,Zach Randolph,PF,29,MEM,75,74,2724,598,1188,8,43,590,1145,300,396,326,588,914,163,63,25,151,175,1504
347,Theo Ratliff,C,37,LAL,10,0,71,1,6,0,0,1,6,0,2,6,7,13,3,2,5,3,7,2
348,Andy Rautins,SG,24,NYK,5,0,24,3,7,1,4,2,3,1,2,0,1,1,3,1,0,7,0,8
349,Michael Redd,SG,31,MIL,10,0,134,18,45,4,17,14,28,4,4,0,8,8,12,2,1,4,4,44
350,J.J. Redick,SG,26,ORL,59,5,1513,197,447,87,219,110,228,112,128,6,107,113,102,29,3,53,80,593
351,Jason Richardson,SG,30,TOT,80,80,2715,472,1056,189,479,283,577,116,159,67,264,331,147,93,13,95,162,1249
352,Quentin Richardson,SF,30,ORL,57,19,955,87,255,42,146,45,109,33,44,39,139,178,38,25,5,33,74,249
353,Luke Ridnour,PG,29,MIN,71,66,2159,319,681,81,184,238,497,121,137,37,162,199,384,89,10,158,146,840
354,Nate Robinson,PG,26,TOT,59,11,1013,150,376,65,200,85,176,36,44,15,75,90,111,29,4,68,115,401
355,Rajon Rondo,PG,24,BOS,68,68,2527,318,670,10,43,308,627,75,132,87,210,297,760,153,11,234,120,721
356,Derrick Rose,PG,22,CHI,81,81,3026,711,1597,128,385,583,1212,476,555,81,249,330,623,85,51,278,136,2026
357,Quinton Ross,SF,29,NJN,36,4,353,26,59,0,3,26,56,5,14,10,20,30,10,3,6,7,40,57
358,Brandon Roy,SG,26,POR,47,23,1310,209,523,38,114,171,409,117,138,28,93,121,129,37,12,55,76,573
359,Brandon Rush,SG,25,IND,67,21,1754,217,515,93,223,124,292,80,106,33,184,217,62,41,35,69,107,607
360,John Salmons,SG,31,MIL,73,70,2554,373,898,83,219,290,679,195,240,27,239,266,252,72,28,137,157,1024
361,Samardo Samuels,PF,22,CLE,37,10,701,110,241,0,3,110,238,68,110,75,83,158,17,15,18,53,88,288
362,Larry Sanders,C,22,MIL,60,12,872,116,268,0,0,116,268,28,50,59,119,178,16,22,72,38,117,260
363,Brian Scalabrine,PF,32,CHI,18,0,88,10,19,0,5,10,14,0,0,1,7,8,6,3,4,5,18,20
364,Luis Scola,PF,30,HOU,74,74,2412,569,1129,0,3,569,1126,214,290,147,459,606,185,48,44,147,227,1352
365,Thabo Sefolosha,SG,26,OKC,79,79,2049,157,333,28,102,129,231,59,79,65,281,346,111,97,38,55,171,401
366,Kevin Séraphin,PF,21,WAS,58,1,635,66,147,0,0,66,147,22,31,80,72,152,10,17,28,42,126,154
367,Ramon Sessions,PG,24,CLE,81,38,2133,362,776,3,15,359,761,348,423,46,209,255,419,60,8,178,93,1075
368,Mustafa Shakur,PG,26,WAS,22,0,159,21,59,1,10,20,49,8,15,7,15,22,25,5,3,18,15,51
369,Garret Siler,C,24,PHO,21,0,101,17,31,0,0,17,31,11,22,16,12,28,3,1,4,10,20,45
370,Bobby Simmons,SF,30,SAS,2,0,16,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0
371,Brian Skinner,C,34,MIL,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Craig Smith,PF,27,LAC,48,0,586,104,188,0,5,104,183,50,68,43,74,117,31,16,7,33,84,258
373,Ish Smith,PG,22,TOT,43,3,442,43,115,3,10,40,105,12,21,7,40,47,79,18,2,34,37,101
374,J.R. Smith,SF,25,DEN,79,6,1968,341,784,124,318,217,466,163,221,45,277,322,175,92,16,100,173,969
375,Jason Smith,C,24,NOH,77,6,1102,136,307,0,2,136,305,59,70,89,152,241,36,26,32,53,150,331
376,Joe Smith,PF,35,TOT,16,3,69,3,16,0,0,3,16,2,2,3,18,21,4,0,4,5,13,8
377,Josh Smith,PF,25,ATL,77,77,2645,497,1041,51,154,446,887,229,316,134,523,657,255,99,120,197,217,1274
378,Darius Songaila,C,32,PHI,10,0,71,7,15,0,0,7,15,2,4,2,8,10,2,0,0,4,16,16
379,Marreese Speights,C,23,PHI,64,1,734,144,291,1,4,143,287,55,73,64,146,210,30,8,19,40,120,344
380,Tiago Splitter,C,26,SAS,60,6,738,101,191,0,1,101,190,76,140,72,129,201,26,29,17,32,91,278
381,Jerry Stackhouse,SG,36,MIA,7,1,50,3,12,1,4,2,8,5,7,1,6,7,3,0,2,2,3,12
382,Lance Stephenson,SG,20,IND,12,0,115,13,39,0,5,13,34,11,14,1,17,18,21,4,0,16,14,37
383,DeShawn Stevenson,SG,29,DAL,72,54,1158,128,330,94,249,34,81,33,43,20,86,106,77,21,5,44,71,383
384,Peja Stojaković,SF,33,TOT,33,13,617,100,227,57,136,43,91,23,25,14,61,75,29,13,2,17,24,280
385,Amar'e Stoudemire,C,28,NYK,78,78,2870,744,1482,10,23,734,1459,473,597,198,438,636,202,71,150,250,274,1971
386,Rodney Stuckey,PG,24,DET,70,54,2183,363,827,26,90,337,737,330,381,70,146,216,361,76,10,155,177,1082
387,DaJuan Summers,SF,23,DET,22,1,199,28,69,9,21,19,48,9,20,2,10,12,2,3,1,13,21,74
388,Pape Sy,SF,22,ATL,3,0,21,2,6,0,1,2,5,3,3,2,1,3,2,1,0,3,1,7
389,Jermaine Taylor,SG,24,TOT,34,8,483,94,196,14,45,80,151,21,28,26,36,62,32,14,5,46,39,223
390,Jeff Teague,PG,22,ATL,70,7,963,133,304,18,48,115,256,77,97,11,91,102,138,45,25,64,82,361
391,Sebastian Telfair,PG,25,MIN,37,8,711,97,241,28,78,69,163,44,60,17,37,54,111,25,3,64,64,266
393,Jason Terry,SG,33,DAL,82,10,2564,492,1091,127,351,365,740,182,214,24,129,153,334,93,13,167,140,1293
394,Hasheem Thabeet,C,23,TOT,47,0,373,17,40,0,0,17,40,19,35,24,51,75,4,9,16,17,76,53
395,Etan Thomas,C,32,ATL,13,0,82,10,21,0,0,10,21,12,15,6,17,23,2,1,4,5,11,32
396,Kurt Thomas,PF,38,CHI,52,37,1178,95,186,1,1,94,185,20,32,75,226,301,60,32,42,42,164,211
397,Tyrus Thomas,C,24,CHA,41,2,861,156,331,0,3,156,328,107,136,65,159,224,29,30,66,65,113,419
398,Jason Thompson,PF,24,SAC,75,39,1748,271,534,0,3,271,531,121,200,144,310,454,88,28,44,99,212,663
400,Marcus Thornton,SG,23,TOT,73,23,1775,350,807,88,240,262,567,145,184,61,197,258,135,64,9,93,110,933
401,Anthony Tolliver,SF,25,MIN,65,4,1362,141,313,47,115,94,198,105,131,92,203,295,82,28,28,49,145,434
402,Ronny Turiaf,C,28,NYK,64,21,1141,103,163,0,0,103,163,61,98,64,143,207,92,35,73,41,160,267
404,Evan Turner,SG,22,PHI,78,14,1797,225,529,14,44,211,485,101,125,42,264,306,159,49,14,80,138,565
405,Ekpe Udoh,C,23,GSW,58,18,1030,97,222,0,0,97,222,42,64,80,101,181,40,22,86,48,144,236
406,Ime Udoka,SF,33,SAS,20,0,130,5,21,0,8,5,13,4,8,5,14,19,13,8,1,5,14,14
407,Beno Udrih,PG,28,SAC,79,64,2734,412,824,65,182,347,642,197,228,41,224,265,386,94,9,141,181,1086
408,Ben Uzoh,PG,22,NJN,42,0,438,61,144,3,8,58,136,33,56,30,31,61,69,13,8,25,29,158
409,Anderson Varejão,C,28,CLE,31,31,994,114,216,0,2,114,214,54,81,98,203,301,45,27,38,40,87,282
410,Greivis Vásquez,SG,24,MEM,70,1,860,95,233,25,86,70,147,34,44,12,61,73,151,22,4,70,83,249
411,Charlie Villanueva,PF,26,DET,76,11,1666,313,708,125,323,188,385,89,116,50,245,295,48,42,42,66,175,840
412,Sasha Vujačić,SG,26,TOT,67,17,1648,239,595,97,262,142,333,81,96,30,156,186,132,54,5,66,136,656
413,Dwyane Wade,SG,29,MIA,76,76,2823,692,1384,63,206,629,1178,494,652,123,362,485,346,111,87,237,197,1941
414,Von Wafer,SG,25,BOS,58,2,553,67,159,18,67,49,92,32,38,7,42,49,35,18,5,20,39,184
415,Henry Walker,SG,23,NYK,61,1,784,104,236,59,153,45,83,31,44,16,106,122,34,21,6,37,81,298
416,John Wall,PG,20,WAS,69,64,2606,398,972,34,115,364,857,301,393,35,282,317,574,121,35,261,175,1131
417,Ben Wallace,C,36,DET,54,49,1238,67,149,1,2,66,147,19,57,129,221,350,72,54,54,44,81,154
419,Luke Walton,SF,30,LAL,54,0,484,38,116,8,34,30,82,7,10,9,58,67,62,9,4,31,38,91
420,Willie Warren,PG,21,LAC,19,0,134,13,35,5,15,8,20,6,8,1,11,12,27,6,0,8,16,37
421,Hakim Warrick,PF,28,PHO,80,6,1416,228,446,1,11,227,435,212,294,88,208,296,69,32,9,79,100,669
422,C.J. Watson,PG,26,CHI,82,1,1091,146,394,44,112,102,282,69,93,16,78,94,186,55,11,73,82,405
423,Earl Watson,PG,31,UTA,80,13,1567,126,307,36,107,90,200,55,82,52,130,182,278,61,17,116,146,343
424,Kyle Weaver,SG,24,UTA,5,0,69,9,25,3,7,6,18,7,8,2,8,10,7,2,2,7,3,28
425,Martell Webster,SF,24,MIN,46,1,1094,152,340,55,132,97,208,94,122,36,111,147,53,28,9,58,101,453
426,Sonny Weems,SF,24,TOR,59,28,1413,228,513,17,61,211,452,72,94,39,114,153,104,34,2,86,87,545
427,David West,PF,30,NOH,70,70,2451,528,1040,2,9,526,1031,264,327,155,374,529,164,67,62,142,202,1322
428,Delonte West,PG,27,BOS,24,2,453,55,120,12,33,43,87,13,15,6,31,37,64,20,10,30,29,135
429,Mario West,SG,26,NJN,6,3,116,9,21,1,4,8,17,3,5,2,9,11,10,7,0,2,13,22
430,Russell Westbrook,PG,22,OKC,82,82,2847,614,1390,34,103,580,1287,531,631,121,258,379,670,155,30,316,207,1793
432,Hassan Whiteside,C,21,SAC,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
433,Chris Wilcox,PF,28,DET,57,29,995,187,322,0,1,187,321,50,89,95,176,271,43,29,17,43,145,424
434,Damien Wilkins,SF,31,ATL,52,0,676,69,137,2,10,67,127,40,56,23,67,90,41,27,9,21,72,180
435,Deron Williams,PG,26,TOT,65,65,2465,428,975,105,317,323,658,348,412,40,220,260,667,79,15,230,190,1309
436,Jason Williams,PG,35,TOT,27,0,295,22,67,10,38,12,29,0,0,3,27,30,52,11,1,18,8,54
437,Jawad Williams,SF,27,CLE,26,1,391,41,126,13,45,28,81,9,12,7,41,48,22,9,3,16,34,104
438,Lou Williams,SG,24,PHI,75,0,1747,323,795,88,253,235,542,293,356,32,117,149,252,47,17,102,128,1027
439,Marvin Williams,SF,24,ATL,65,52,1865,246,537,37,110,209,427,147,174,68,245,313,88,34,23,62,104,676
440,Mo Williams,PG,28,TOT,58,56,1788,291,730,79,244,212,486,151,177,21,132,153,380,53,10,171,150,812
441,Reggie Williams,SF,24,GSW,80,9,1626,268,572,102,241,166,331,100,134,45,171,216,121,28,3,57,124,738
442,Shawne Williams,PF,24,NYK,64,11,1323,164,385,85,212,79,173,41,49,60,179,239,47,39,51,46,164,454
443,Shelden Williams,PF,27,TOT,59,38,911,103,220,0,0,103,220,58,75,93,180,273,32,23,26,43,126,264
444,Terrence Williams,SG,23,TOT,21,0,290,43,115,6,22,37,93,14,21,4,47,51,38,9,0,33,25,106
445,Metta World Peace,SF,31,LAL,82,82,2410,261,658,83,233,178,425,92,136,100,167,267,175,124,36,90,181,697
446,Antoine Wright,SG,26,SAC,7,0,31,1,8,0,4,1,4,0,0,2,1,3,0,1,0,1,3,2
447,Brandan Wright,PF,23,TOT,37,2,379,60,117,0,0,60,117,21,31,31,58,89,12,11,17,14,34,141
448,Dorell Wright,SF,25,GSW,82,82,3147,485,1146,194,516,291,630,180,228,88,343,431,242,124,63,133,171,1344
449,Julian Wright,SF,23,TOR,52,6,766,82,160,2,10,80,150,22,43,47,71,118,58,39,20,43,45,188
450,Nick Young,SG,25,WAS,64,40,2034,412,935,105,271,307,664,186,228,26,148,174,75,45,17,90,144,1115
451,Sam Young,SF,25,MEM,78,46,1577,233,494,17,50,216,444,89,116,40,147,187,71,68,23,61,120,572
452,Thaddeus Young,PF,22,PHI,82,1,2135,458,847,6,22,452,825,123,174,153,281,434,82,90,26,99,170,1045
