Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
238,Voshon Lenard,SG,30,DEN,73,70,2233,394,933,106,289,288,644,144,182,46,154,200,151,61,12,101,177,1038
239,Quincy Lewis,SF,26,MIN,14,0,65,7,20,2,5,5,15,0,0,1,6,7,2,2,2,3,10,16
240,Rashard Lewis,SF,24,SEA,80,80,2931,535,1229,145,386,390,843,206,270,133,385,518,175,99,54,135,233,1421
241,Randy Livingston,PG,28,LAC,4,0,48,2,10,0,3,2,7,4,6,2,5,7,4,2,0,4,7,8
242,Raül López,PG,23,UTA,82,11,1617,223,517,25,85,198,432,101,117,24,131,155,305,62,2,174,200,572
243,Tyronn Lue,PG,26,ORL,76,69,2332,309,714,80,209,229,505,101,131,26,161,187,317,61,5,124,185,799
244,George Lynch,SF,33,NOH,78,51,1701,149,375,43,139,106,236,34,51,96,216,312,117,48,18,64,159,375
245,Mark Madsen,C,28,MIN,72,12,1246,101,204,0,6,101,198,57,118,134,138,272,28,33,18,47,175,259
246,Corey Maggette,SF,24,LAC,73,72,2628,453,1013,76,231,377,782,526,620,96,334,430,224,65,16,207,217,1508
247,Jamaal Magloire,C,25,NOH,82,82,2777,383,809,0,1,383,808,353,470,268,579,847,86,43,101,201,278,1119
248,Karl Malone*,PF,40,LAL,42,42,1373,193,400,0,1,193,399,168,225,61,306,367,163,50,20,103,116,554
249,Stephon Marbury,PG,26,TOT,81,81,3254,598,1386,87,274,511,1112,356,436,58,205,263,719,129,9,249,172,1639
250,Shawn Marion,SF,25,PHO,79,79,3217,590,1341,90,265,500,1076,228,268,212,525,737,214,167,104,156,203,1498
251,Donyell Marshall,PF,30,TOT,82,74,2988,470,1020,131,325,339,695,134,182,210,598,808,122,93,124,117,247,1205
252,Darrick Martin,PG,32,MIN,16,0,172,20,67,6,26,14,41,9,9,2,5,7,23,2,1,7,23,55
253,Kenyon Martin,PF,26,NJN,65,62,2252,439,900,7,25,432,875,201,294,133,484,617,160,95,82,168,230,1086
254,Jamal Mashburn,SF,31,NOH,19,18,730,156,398,19,67,137,331,65,80,19,98,117,47,14,5,37,42,396
255,Desmond Mason,SF,26,MIL,82,31,2534,409,867,9,39,400,828,356,463,93,266,359,152,60,24,148,191,1183
256,Roger Mason,SG,23,TOT,26,3,328,32,98,13,39,19,59,19,22,1,30,31,26,11,6,20,36,96
257,Tony Massenburg,PF,36,SAC,59,0,789,104,219,0,1,104,218,43,63,57,131,188,29,14,18,45,144,251
258,Walter McCarty,PF,29,BOS,77,23,1900,203,523,137,366,66,157,62,82,28,211,239,124,72,22,91,179,605
259,Amal McCaskill,C,30,PHI,59,3,636,47,117,0,1,47,116,19,27,48,85,133,20,12,20,25,89,113
260,Jelani McCoy,C,26,CLE,2,0,12,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,4,0
261,Antonio McDyess,PF,29,TOT,42,20,927,126,268,0,0,126,268,38,69,70,187,257,36,37,24,57,117,290
262,Tracy McGrady*,SG,24,ORL,67,67,2675,653,1566,174,513,479,1053,398,500,95,307,402,370,93,42,179,129,1878
264,Aaron McKie,SF,31,PHI,75,41,2112,265,577,75,172,190,405,84,111,45,208,253,195,85,23,103,142,689
265,Keith McLeod,PG,24,MIN,33,0,391,27,82,1,10,26,72,33,43,5,29,34,59,16,1,29,39,88
266,Stanislav Medvedenko,PF,24,LAL,68,38,1442,237,537,0,3,237,534,89,116,148,195,343,57,38,18,59,191,563
267,Ron Mercer,SG,27,SAS,39,0,516,90,211,2,7,88,204,13,17,10,39,49,22,14,5,26,37,195
269,Darius Miles,SF,22,TOT,79,56,2079,365,753,7,40,358,713,124,193,112,247,359,162,67,61,130,168,861
270,Darko Miličić,C,18,DET,34,0,159,17,65,0,1,17,64,14,24,11,32,43,7,7,15,13,33,48
271,Andre Miller,PG,27,DEN,82,82,2838,430,941,12,65,418,876,342,411,127,239,366,501,142,25,215,194,1214
272,Brad Miller,PF,27,SAC,72,53,2621,373,731,12,38,361,693,256,329,191,552,743,312,68,86,144,247,1014
273,Mike Miller,SF,23,MEM,65,65,1770,270,616,80,215,190,401,102,141,42,174,216,232,59,14,107,162,722
274,Oliver Miller,C,33,MIN,48,1,506,53,100,0,1,53,99,15,23,46,84,130,36,19,26,33,91,121
275,Reggie Miller*,SG,38,IND,80,80,2254,260,594,134,334,126,260,146,165,18,170,188,249,65,11,68,96,800
276,Yao Ming*,C,23,HOU,82,82,2692,535,1025,0,2,535,1023,361,446,197,538,735,122,22,156,204,273,1431
277,Cuttino Mobley,SG,28,HOU,80,80,3229,460,1081,164,420,296,661,176,217,40,322,362,258,107,33,180,179,1260
278,Nazr Mohammed,C,26,TOT,80,24,1611,246,472,0,0,246,472,100,169,178,296,474,36,55,52,96,195,592
279,Jérôme Moïso,PF,25,TOR,35,1,417,40,84,0,1,40,83,22,38,41,72,113,8,17,12,25,42,102
281,Alonzo Mourning*,C,33,NJN,12,0,215,33,71,0,0,33,71,30,34,8,19,27,8,2,6,10,32,96
282,Troy Murphy,PF,23,GSW,28,0,610,107,243,5,17,102,226,60,80,48,125,173,20,12,17,34,58,279
283,Lamond Murray,SF,30,TOR,33,4,518,76,215,21,60,55,155,24,35,14,76,90,28,15,7,38,47,197
284,Ronald Murray,PG,24,SEA,82,18,2021,389,915,67,229,322,686,168,235,45,159,204,205,81,28,149,158,1013
285,Tracy Murray,SF,32,POR,7,0,35,3,12,2,5,1,7,0,1,3,2,5,1,1,0,2,3,8
286,Dikembe Mutombo*,C,37,NYK,65,56,1494,141,295,0,0,141,295,81,119,145,292,437,25,17,123,54,141,363
287,Mamadou N'Diaye,C,28,TOT,28,1,366,27,69,0,0,27,69,44,59,43,69,112,0,8,25,18,59,98
288,Boštjan Nachbar,SF,23,HOU,45,3,516,47,132,23,63,24,69,21,29,8,62,70,30,14,14,23,72,138
290,Eduardo Nájera,SF,27,DAL,58,7,720,72,162,2,4,70,158,30,46,67,89,156,25,35,19,29,90,176
291,Steve Nash*,PG,29,DAL,78,78,2612,397,845,104,257,293,588,230,251,59,173,232,687,67,8,209,139,1128
292,Rasho Nesterović,C,27,SAS,82,82,2353,328,700,0,0,328,700,54,114,257,376,633,114,51,165,107,247,710
293,Ira Newble,SF,29,CLE,64,25,1245,108,276,2,19,106,257,36,46,65,90,155,72,25,19,54,109,254
294,Moochie Norris,PG,30,TOT,66,0,847,80,217,20,58,60,159,54,71,10,55,65,121,44,5,64,51,234
295,Dirk Nowitzki,C,25,DAL,77,77,2915,605,1310,99,290,506,1020,371,423,90,580,670,207,92,104,135,216,1680
296,Jermaine O'Neal,PF,25,IND,78,78,2788,608,1400,2,18,606,1382,348,460,193,585,778,164,59,199,181,248,1566
297,Shaquille O'Neal*,C,31,LAL,67,67,2464,554,948,0,0,554,948,331,676,246,523,769,196,34,166,195,225,1439
298,Charles Oakley,PF,40,HOU,7,0,25,2,6,0,0,2,6,5,6,0,5,5,2,0,0,1,8,9
299,Lamar Odom,PF,24,MIA,80,80,3003,485,1127,61,205,424,922,340,458,160,616,776,327,85,71,236,273,1371
300,Mehmet Okur,PF,24,DET,71,33,1580,251,542,18,48,233,494,162,209,160,261,421,69,36,63,101,138,682
301,Kevin Ollie,PG,31,CLE,82,7,1401,95,257,4,9,91,248,147,176,23,147,170,234,51,8,81,119,341
302,Michael Olowokandi,C,28,MIN,43,25,925,121,285,0,0,121,285,36,61,78,167,245,24,16,68,54,137,278
303,Greg Ostertag,C,30,UTA,78,51,2153,208,437,0,1,208,436,113,195,221,357,578,123,30,139,99,228,529
304,Bo Outlaw,PF,32,MEM,82,1,1606,159,312,0,4,159,308,61,116,125,217,342,90,73,70,69,170,379
305,Travis Outlaw,PF,19,POR,8,0,19,3,7,0,0,3,7,2,4,2,2,4,1,1,0,1,1,8
306,Doug Overton,PG,34,TOT,61,11,1033,99,245,3,23,96,222,23,31,16,70,86,138,26,2,58,89,224
307,Zaza Pachulia,C,19,ORL,59,2,664,68,175,0,0,68,175,58,90,69,105,174,13,21,12,34,87,194
308,Robert Pack,PG,34,NJN,26,0,220,22,52,0,0,22,52,5,6,4,14,18,27,12,1,16,20,49
309,Scott Padgett,PF,27,HOU,58,5,547,74,167,28,65,46,102,24,32,46,93,139,23,12,13,22,73,200
310,Milt Palacio,PG,25,TOR,59,13,1211,104,298,4,26,100,272,45,68,15,87,102,184,41,11,87,90,257
311,Jannero Pargo,PG,24,TOT,31,1,479,81,199,22,62,59,137,23,27,8,29,37,70,13,6,47,50,207
312,Tony Parker,PG,21,SAS,75,75,2577,423,946,62,199,361,747,191,272,43,194,237,411,61,7,179,148,1099
313,Cherokee Parks,C,31,GSW,12,0,64,4,10,0,0,4,10,4,6,4,6,10,1,0,3,2,7,12
314,Ruben Patterson,SF,28,POR,73,1,1651,200,395,2,12,198,383,105,190,129,139,268,139,84,21,105,152,507
315,Sasha Pavlović,SF,20,UTA,79,14,1144,149,376,19,70,130,306,65,84,44,115,159,60,41,16,67,187,382
316,Gary Payton*,PG,35,LAL,82,82,2825,482,1024,55,165,427,859,180,252,72,270,342,449,96,19,151,169,1199
317,Anthony Peeler,SG,34,SAC,75,0,1391,156,348,68,141,88,207,51,61,31,122,153,120,56,10,77,103,431
318,Desmond Penigar,PF,22,ORL,10,0,89,14,28,0,0,14,28,4,4,6,18,24,3,2,2,6,14,32
319,Kirk Penney,SG,23,MIA,2,0,18,1,6,1,3,0,3,0,0,0,1,1,1,1,0,3,1,3
320,Kendrick Perkins,C,19,BOS,10,0,35,8,15,0,0,8,15,6,9,5,9,14,3,0,2,5,6,22
321,Wesley Person,SG,32,TOT,58,0,1037,126,314,55,138,71,176,31,39,16,101,117,66,19,9,38,38,338
322,Morris Peterson,SF,26,TOR,82,29,2148,238,587,126,340,112,247,76,94,35,226,261,113,88,14,69,206,678
323,Eric Piatkowski,SF,33,HOU,49,0,703,72,191,43,122,29,69,14,16,10,63,73,26,16,5,29,42,201
324,Paul Pierce,SG,26,BOS,80,80,3099,602,1497,115,384,487,1113,517,631,69,453,522,410,131,52,303,234,1836
325,Mickaël Piétrus,PG,21,GSW,53,22,748,96,231,35,105,61,126,52,75,48,71,119,27,32,12,40,100,279
326,Scottie Pippen*,SF,38,CHI,23,6,412,53,140,13,48,40,92,17,27,20,48,68,50,21,9,29,38,136
327,Zoran Planinić,SG,21,NJN,49,1,473,53,129,9,32,44,97,38,60,14,41,55,68,13,3,36,70,153
328,Scot Pollard,C,28,IND,61,3,678,47,114,0,0,47,114,12,21,67,97,164,10,23,26,22,110,106
329,Olden Polynice,C,39,LAC,2,0,12,0,0,0,0,0,0,0,0,1,1,2,1,1,0,4,2,0
330,Mark Pope,PF,31,DEN,4,0,20,1,2,0,0,1,2,0,1,0,3,3,0,1,0,3,8,2
331,James Posey,SG,27,MEM,82,82,2451,368,770,112,290,256,480,278,335,92,311,403,122,137,40,112,248,1126
332,Vitaly Potapenko,C,28,SEA,65,39,1419,200,409,0,0,200,409,59,92,101,188,289,53,22,28,77,161,459
333,Tayshaun Prince,SF,23,DET,82,80,2701,338,723,57,157,281,566,108,141,93,297,390,191,63,69,119,149,841
334,Joel Przybilla,C,24,TOT,17,12,347,18,50,0,0,18,50,13,31,32,79,111,7,5,17,18,53,49
335,Vladimir Radmanović,PF,23,SEA,77,38,2321,345,812,140,377,205,435,95,127,104,302,406,142,80,42,109,187,925
336,Zach Randolph,PF,22,POR,81,80,3067,663,1368,1,5,662,1363,299,393,242,609,851,163,68,41,247,227,1626
337,Theo Ratliff,C,30,TOT,85,83,2664,266,549,0,0,266,549,140,217,195,419,614,71,54,307,120,300,672
338,Željko Rebrača,C,31,TOT,24,2,273,34,77,0,0,34,77,23,30,23,35,58,6,5,11,17,52,91
339,Michael Redd,SG,24,MIL,82,82,3021,633,1439,127,363,506,1076,383,441,118,289,407,185,81,6,116,152,1776
340,Glen Rice,SF,36,LAC,18,0,262,22,76,5,28,17,48,17,17,9,32,41,24,6,0,13,22,66
341,Jason Richardson,SG,23,GSW,78,78,2936,563,1284,77,273,486,1011,258,377,124,400,524,226,86,41,196,182,1461
342,Quentin Richardson,SG,23,LAC,65,64,2338,425,1068,120,341,305,727,151,204,146,268,414,139,67,19,141,130,1121
343,Luke Ridnour,PG,22,SEA,69,6,1114,145,350,27,80,118,270,65,79,35,73,108,163,52,7,80,105,382
344,Clifford Robinson,PF,37,GSW,82,82,2846,366,945,112,314,254,631,123,173,54,268,322,271,68,73,173,237,967
345,Eddie Robinson,SF,27,CHI,51,4,1024,157,326,1,5,156,321,28,43,27,77,104,58,33,10,45,57,343
346,Glenn Robinson,SF,31,PHI,42,42,1336,275,614,34,100,241,514,114,137,46,143,189,57,42,9,106,96,698
347,Rodney Rogers,PF,32,NJN,69,15,1409,207,505,50,152,157,353,75,98,100,207,307,137,59,27,98,183,539
348,Sean Rooks,C,34,TOT,55,0,595,54,151,0,1,54,150,33,37,24,73,97,29,14,10,22,89,141
350,Malik Rose,PF,29,SAS,67,13,1256,173,404,0,3,173,401,183,225,110,210,320,69,36,24,112,164,529
351,Michael Ruffin,PF,27,UTA,41,23,733,38,117,0,0,38,117,16,38,78,129,207,41,22,21,42,103,92
352,Kareem Rush,SG,23,LAL,72,15,1244,190,432,48,138,142,294,31,52,20,77,97,59,33,20,48,109,459
353,Bryon Russell,SF,33,LAL,72,1,945,98,244,43,112,55,132,50,65,32,114,146,71,32,12,37,110,289
354,John Salmons,SG,24,PHI,77,24,1603,161,416,50,147,111,269,71,92,38,158,196,134,62,16,77,122,443
355,Jamal Sampson,C,20,LAL,10,2,130,11,23,0,0,11,23,7,12,23,29,52,7,2,4,6,16,29
356,Daniel Santiago,C,27,MIL,54,28,708,78,163,0,0,78,163,61,90,35,97,132,24,19,21,32,98,217
357,Brian Scalabrine,PF,25,NJN,69,2,928,86,218,10,41,76,177,58,70,42,131,173,65,21,14,42,113,240
358,Ansu Sesay,SF,27,SEA,57,2,583,81,178,6,21,75,157,32,46,43,49,92,19,19,20,23,66,200
359,Paul Shirley,PF,26,CHI,7,0,86,10,23,0,1,10,22,1,3,8,8,16,4,1,1,9,9,21
360,Bobby Simmons,SF,23,LAC,56,8,1376,147,373,2,12,145,361,141,169,115,147,262,96,51,17,73,169,437
361,Brian Skinner,C,27,MIL,56,54,1577,255,513,0,0,255,513,79,138,119,292,411,49,30,61,78,165,589
362,Tamar Slay,SG,23,NJN,22,0,165,21,60,4,12,17,48,7,14,10,15,25,14,7,1,11,20,53
363,Jabari Smith,C,26,SAC,31,0,168,26,70,0,3,26,67,12,20,11,20,31,11,2,6,7,25,64
364,Joe Smith,PF,28,MIL,76,76,2254,311,708,1,5,310,703,207,241,230,413,643,78,47,94,82,209,830
365,Leon Smith,C,23,SEA,1,0,4,1,2,0,0,1,2,0,0,1,1,2,0,0,0,0,1,2
366,Steve Smith,SG,34,NOH,71,4,929,119,293,43,107,76,186,77,83,27,54,81,56,15,6,42,91,358
367,Theron Smith,SF,23,MEM,20,0,178,16,43,6,12,10,31,6,8,13,28,41,7,5,5,14,18,44
368,Eric Snow,PG,30,PHI,82,82,2966,295,715,2,18,293,697,252,316,62,219,281,563,97,6,187,213,844
369,Darius Songaila,PF,25,SAC,73,7,976,133,273,0,0,133,273,71,88,91,134,225,48,42,12,43,126,337
370,Latrell Sprewell,SF,33,MIN,82,82,3100,518,1266,99,299,419,967,240,295,56,254,310,286,88,21,158,101,1375
371,Jerry Stackhouse,SF,29,WAS,26,17,774,128,321,23,65,105,256,83,103,16,78,94,103,24,3,88,49,362
372,Vladimir Stepania,C,27,POR,42,2,453,43,103,0,0,43,103,22,36,50,75,125,23,11,15,19,61,108
375,Peja Stojaković,SF,26,SAC,81,81,3264,665,1386,240,554,425,832,394,425,91,417,508,173,108,14,153,159,1964
376,Damon Stoudamire,PG,30,POR,82,82,3118,408,1018,156,427,252,591,127,145,52,256,308,500,99,9,180,173,1099
377,Amar'e Stoudemire,PF,21,PHO,55,53,2025,411,865,1,5,410,860,310,435,157,339,496,78,64,89,177,188,1133
378,Erick Strickland,PG,30,MIL,43,0,571,79,196,29,66,50,130,44,51,13,58,71,90,26,2,54,63,231
379,Rod Strickland,PG,37,TOT,61,10,1197,150,353,10,36,140,317,72,98,34,121,155,244,35,11,85,76,382
380,Bruno Šundov,C,23,TOT,5,0,33,4,10,0,0,4,10,3,6,2,8,10,1,0,0,3,9,11
381,Bob Sura,SG,30,TOT,80,18,1663,202,485,21,79,181,406,171,226,100,226,326,233,62,14,105,158,596
382,Mike Sweetney,PF,21,NYK,42,1,494,69,140,0,1,69,139,42,58,68,89,157,14,18,12,32,57,180
383,Stromile Swift,PF,24,MEM,77,10,1528,268,571,1,4,267,567,190,262,141,237,378,38,56,118,88,188,727
384,Wally Szczerbiak,SF,26,MIN,28,0,622,106,236,20,46,86,190,53,64,24,64,88,33,12,1,28,42,285
385,Maurice Taylor,PF,27,HOU,75,10,2081,367,765,0,2,367,763,128,174,131,253,384,107,43,47,149,253,862
386,Jason Terry,PG,26,ATL,81,78,3018,499,1196,146,421,353,775,215,260,49,287,336,437,124,16,229,192,1359
387,Etan Thomas,C,25,WAS,79,15,1901,257,526,0,0,257,526,191,295,183,345,528,68,36,123,113,219,705
388,Kenny Thomas,PF,26,PHI,74,72,2699,381,813,1,5,380,808,243,323,261,489,750,111,82,33,172,219,1006
389,Kurt Thomas,PF,31,NYK,80,75,2548,392,829,0,3,392,826,106,127,145,517,662,149,56,80,132,298,890
390,Tim Thomas,SF,26,TOT,66,65,2089,363,813,73,194,290,619,171,218,64,256,320,124,64,20,116,196,970
391,Jamaal Tinsley,PG,25,IND,52,43,1378,153,370,77,207,76,163,49,67,28,108,136,303,84,17,110,132,432
392,Robert Traylor,C,26,NOH,71,0,942,145,287,2,5,143,282,70,128,106,156,262,43,39,37,62,161,362
393,Gary Trent,C,29,MIN,68,2,1025,155,328,0,6,155,322,69,91,83,133,216,49,12,17,54,129,379
394,Jeff Trepagnier,SG,24,DEN,11,0,96,10,38,2,4,8,34,3,6,6,9,15,4,3,0,6,7,25
395,Cezary Trybański,C,24,TOT,7,0,15,0,4,0,0,0,4,1,2,0,1,1,0,1,1,2,3,1
396,Jake Tsakalidis,C,24,MEM,40,28,533,67,133,0,0,67,133,36,61,37,91,128,18,9,22,23,79,170
397,Nikoloz Tskitishvili,PF,20,DEN,39,0,307,40,122,3,11,37,111,23,29,24,39,63,10,6,8,17,50,106
398,Hedo Türkoğlu,SF,24,SAS,80,44,2073,262,645,101,241,161,404,114,161,52,306,358,154,80,32,94,165,739
399,Ime Udoka,SF,26,LAL,4,0,28,3,9,0,1,3,8,2,4,1,4,5,2,2,1,3,3,8
400,Nick Van Exel,PG,32,GSW,39,29,1255,187,479,46,150,141,329,70,99,16,88,104,206,20,2,78,57,490
401,Keith Van Horn,SF,28,TOT,72,62,2340,410,903,93,233,317,670,249,290,149,352,501,120,68,33,169,215,1162
402,Jacque Vaughn,PG,28,ATL,71,6,1271,107,277,3,20,104,257,53,68,12,104,116,195,44,2,84,126,270
403,Jake Voskuhl,C,26,PHO,66,43,1606,152,300,0,0,152,300,134,181,123,220,343,57,42,25,77,258,438
404,Slavko Vraneš,C,21,POR,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
405,Dwyane Wade,PG,22,MIA,61,56,2126,371,798,16,53,355,745,233,312,85,162,247,275,86,34,196,140,991
406,Dajuan Wagner,SG,20,CLE,44,4,708,112,306,31,86,81,220,32,47,9,49,58,51,26,7,41,89,287
407,Antoine Walker,PF,27,DAL,82,82,2840,483,1129,82,305,401,824,103,186,198,486,684,369,65,65,202,212,1151
408,Samaki Walker,PF,27,MIA,33,0,418,38,99,0,2,38,97,29,44,42,70,112,6,9,11,15,54,105
409,Ben Wallace,C,29,DET,81,81,3050,315,748,1,8,314,740,142,290,324,682,1006,138,143,246,123,162,773
410,Gerald Wallace,SF,21,SAC,37,1,337,32,89,0,2,32,87,11,24,35,39,74,19,14,14,8,37,75
411,John Wallace,SF,29,MIA,37,0,368,61,145,5,13,56,132,31,40,12,47,59,14,5,8,24,38,158
412,Rasheed Wallace,PF,29,TOT,68,66,2390,425,974,82,248,343,726,156,212,102,357,459,156,61,122,119,190,1088
413,Luke Walton,PF,23,LAL,72,2,730,65,153,13,39,52,114,31,44,39,88,127,113,28,8,44,70,174
414,Charlie Ward,PG,33,TOT,71,10,1252,160,390,84,206,76,184,20,27,12,132,144,215,64,11,96,107,424
415,Earl Watson,PG,24,MEM,81,14,1669,172,464,26,106,146,358,90,138,49,129,178,402,91,19,146,175,460
416,Clarence Weatherspoon,PF,33,TOT,52,1,868,104,211,0,1,104,210,53,72,74,130,204,30,30,15,35,75,261
417,Chris Webber,PF,30,SAC,23,23,831,174,421,1,5,173,416,81,114,48,152,200,105,31,20,60,76,430
418,Bonzi Wells,SG,27,TOT,72,27,1872,363,850,22,69,341,781,138,183,78,182,260,139,91,19,161,197,886
419,Jiří Welsch,SG,24,BOS,81,68,2179,262,612,69,181,193,431,153,206,60,236,296,183,101,7,129,176,746
420,David Wesley,SG,33,NOH,61,60,2001,311,800,92,285,219,515,137,182,28,106,134,175,71,14,100,147,851
421,David West,PF,23,NOH,71,1,930,108,228,0,2,108,226,57,80,117,180,297,60,27,28,48,117,273
422,Jahidi White,C,27,TOT,62,17,865,99,190,0,0,99,190,63,126,97,164,261,7,25,51,66,176,261
423,Rodney White,SF,23,DEN,72,0,985,215,468,33,87,182,381,78,104,44,121,165,60,32,20,78,105,541
424,Chris Whitney,PG,32,WAS,16,5,186,17,45,8,18,9,27,5,5,3,12,15,14,6,2,6,6,47
425,Chris Wilcox,C,21,LAC,65,17,1340,227,436,0,1,227,435,105,150,125,180,305,51,29,20,80,183,559
426,Mike Wilks,PG,24,HOU,26,0,145,17,36,6,10,11,26,10,12,3,13,16,17,3,0,7,15,50
427,Aaron Williams,C,32,NJN,72,7,1337,172,342,1,3,171,339,105,155,101,193,294,81,34,46,89,187,450
428,Alvin Williams,SG,29,TOR,56,54,1730,201,496,26,89,175,407,66,85,18,132,150,224,55,10,78,114,494
429,Eric Williams,SF,31,TOT,71,36,1886,231,598,35,127,196,471,215,283,65,221,286,120,70,9,88,180,712
430,Frank Williams,PG,23,NYK,56,3,714,80,208,18,60,62,148,41,48,8,45,53,121,25,6,63,58,219
431,Jason Williams,PG,28,MEM,72,68,2115,290,713,120,364,170,349,82,98,25,122,147,492,92,5,136,97,782
432,Jerome Williams,PF,30,TOT,68,44,1637,158,336,0,8,158,328,106,155,177,298,475,72,90,8,74,134,422
433,Mo Williams,SG,21,UTA,57,0,772,115,303,10,39,105,264,44,56,23,49,72,76,28,2,51,87,284
434,Scott Williams,C,35,TOT,43,21,527,90,186,2,3,88,183,16,27,38,94,132,17,20,16,16,95,198
436,Corliss Williamson,PF,30,DET,79,0,1574,304,602,0,0,304,602,144,197,88,168,256,57,30,20,113,204,752
437,Kevin Willis,C,41,SAS,48,0,373,70,150,0,1,70,149,24,39,37,61,98,11,21,9,32,61,164
438,Loren Woods,C,25,MIA,38,2,506,44,96,0,0,44,96,33,55,65,69,134,10,11,19,26,52,121
439,Qyntel Woods,SF,22,POR,62,8,673,88,237,10,29,78,208,38,60,46,90,136,46,20,14,52,88,224
440,Metta World Peace,SF,24,IND,73,71,2714,468,1112,75,242,393,870,322,439,100,285,385,272,152,50,202,194,1333
441,Lorenzen Wright,C,28,MEM,65,46,1674,257,586,0,5,257,581,96,131,144,301,445,71,45,58,77,192,610
442,Wang Zhizhi,C,26,TOT,16,0,114,17,46,4,14,13,32,9,10,4,14,18,2,3,5,6,13,47
